x,y
0.03340757265686989,0.3684210777282715
0.03563474491238594,0.3684210777282715
0.03786191716790199,0.3661327362060547
0.04008908569812775,0.3638443946838379
0.0423162579536438,0.3615560531616211
0.04454343020915985,0.3592677116394043
0.0467706024646759,0.3569794297218323
0.04899777099490166,0.3546910881996155
0.05122494325041771,0.3546910881996155
0.05345211550593376,0.3524027466773987
0.055679287761449814,0.3501144051551819
0.057906460016965866,0.3501144051551819
0.06013362854719162,0.3478260636329651
