x,y
0.7594654560089111,0.6475972533226013
0.7616926431655884,0.6475972533226013
0.7639198303222656,0.6475972533226013
0.7661470174789429,0.6475972533226013
0.7683741450309753,0.6453089118003845
0.7706013321876526,0.6453089118003845
0.7728285193443298,0.6453089118003845
0.7750557065010071,0.6430206298828125
0.7772828340530396,0.6430206298828125
0.7795100212097168,0.6407322883605957
0.781737208366394,0.6407322883605957
0.7839643359184265,0.6407322883605957
0.7861915230751038,0.6407322883605957
0.788418710231781,0.6384439468383789
0.7906458973884583,0.6384439468383789
0.7928730249404907,0.6361556053161621
0.795100212097168,0.6361556053161621
0.7973273992538452,0.6338672637939453
0.7995545864105225,0.6338672637939453
0.8017817139625549,0.6338672637939453
0.8040089011192322,0.6315789222717285
