x,y
0.0846325159072876,0.06178492307662964
0.08685968816280365,0.06178492307662964
0.0890868604183197,0.06178492307662964
0.09131403267383575,0.06178492307662964
0.0935412049293518,0.06407320499420166
0.09576837718486786,0.06407320499420166
0.09799554198980331,0.06636154651641846
0.10022271424531937,0.06636154651641846
0.10244988650083542,0.06864988803863525
0.10467705875635147,0.06864988803863525
0.10690423101186752,0.07093822956085205
0.10913140326738358,0.07093822956085205
0.11135857552289963,0.07322657108306885
0.11358574777841568,0.07551485300064087
0.11581292003393173,0.07551485300064087
0.11804009228944778,0.07322657108306885
0.12026725709438324,0.07322657108306885
0.12249442934989929,0.07322657108306885
0.12472160160541534,0.07093822956085205
0.1269487738609314,0.07093822956085205
0.12917594611644745,0.06864988803863525
0.1314031183719635,0.07093822956085205
