x,y
0.09799554198980331,0.5881006717681885
0.10022271424531937,0.5881006717681885
0.10244988650083542,0.5858123302459717
0.10467705875635147,0.5858123302459717
0.10690423101186752,0.5835239887237549
0.10913140326738358,0.5835239887237549
0.11135857552289963,0.5835239887237549
0.11358574777841568,0.5835239887237549
0.11581292003393173,0.5835239887237549
0.11804009228944778,0.5858123302459717
0.12026725709438324,0.5858123302459717
0.12249442934989929,0.5858123302459717
0.12472160160541534,0.5858123302459717
0.1269487738609314,0.5881006717681885
0.12917594611644745,0.5881006717681885
0.1314031183719635,0.5881006717681885
0.13363029062747955,0.5881006717681885
0.1358574628829956,0.5903890132904053
0.13808463513851166,0.5903890132904053
0.1403118073940277,0.5926773548126221
0.14253897964954376,0.5926773548126221
0.14476615190505981,0.5926773548126221
0.14699332416057587,0.5926773548126221
0.14922049641609192,0.5926773548126221
